"I already have a brand registered on GeM. How can I apply for an OEM dashboard for my existing brand?
","To apply for an OEM (Original Equipment Manufacturer) dashboard for your existing brand on GeM, please follow these steps:

1. Login to your seller account on GeM.
2. Navigate to 'My Dashboard' and click on 'Services'.
3. Click on 'OEM Dashboard' under the 'Services' section.
4. You will see the 'Request for OEM Dashboard' option.
5. Click on the 'Apply' button after filling all the necessary details such as the brand details, product details, and any other required information.
6. Submit the application.
7. After submission, your application will be reviewed by GeM Team and if all the details are correct, you will be granted access to your OEM Dashboard.

Remember that access to the OEM dashboard is provided by GeM only to brand owners or authorized representatives of the brand owners who have their brand registered on GeM, and who are also registered as a seller on GeM."
"What is the process for managing my resellers through the OEM dashboard on GeM?
","On the OEM (Original Equipment Manufacturer) dashboard on GeM, the process for managing resellers can be done as follows:

1. Log into the GeM portal using your OEM credentials.
2. Navigate to your OEM dashboard, there you will find options related to your products and your associated resellers.
3. You will find a 'Resellers Management' or a similar option on your dashboard. Click on it.
4. A page displaying your current list of resellers and their status will appear. Here, you can delete existing resellers or invite new ones.
5. To invite new resellers, click on the 'Invite Reseller' option, input the necessary details such as their GeM ID, and send the invitation. An automated message will be sent to the reseller asking them to accept the invitation and start selling the products.
6. Once the resellers accept the invitation, they will appear in your resellers list. You have the ability to manage (like monitor their performance, delete if necessary) these resellers from your dashboard.

Please note, the details might vary slightly depending on the GeM portal's current layout and system updates."
"If I don't have a website for my brand, what should I enter in the website URL field when requesting a brand?
","If you don't have a website for your brand, you can leave the website URL field blank. GeM is currently not making it mandatory to provide a website URL for brand approval. Remember, providing accurate and complete information will help you to sell your products effectively on the GeM portal."
"When uploading documents for my brand request, how do I know which file types are acceptable?
","The acceptable file types for uploading documents during a brand request on GeM are as follows: .jpeg, .jpg, .png, .gif, .bmp, .pdf, .doc, .docx, .xls, .xlsx. Please ensure that your documents are in these formats before you upload."
"Is there a limit to how many documents I can upload to support my brand request on GeM?
","No, there is no stated limit to the number of documents you can upload to support your brand request on GeM. However, it is important to ensure that all the necessary documents are uploaded to appropriately support your request. These may include your brand registration certificates or trademarks, supporting invoices, product catalogs, etc. Also, all document uploads should be in the allowed file formats which are typically PDF, DOC, DOCX, XLS, XLSX, JPEG, PNG. Remember to follow the guidelines provided on the platform to facilitate a smooth review process."
"What happens if my brand request gets rejected by GeM? Can I reapply and what is the process?
","If your brand request gets rejected by GeM, don't worry, you still have the option to reapply. However, before reapplying, please try to understand the reason for brand rejection. Most often, applications are rejected due to incomplete or incorrect information, or the inability to prove ownership or authorized selling rights to the brand in question.

Here are the steps for reapplying:

1. Sign in to your GeM Seller account.

2. Click on the 'Manage Brand' option under the 'My Account' tab.

3. Click on 'Apply for Brand' button.

4. Fill out the provided form with detailed information. Make sure all details are accurate and complete.

5. Upload all relevant legal documents that prove you own the brand or have the rights to sell under that brand. Make sure the documents are legible and valid.

6. Review all the information and submitted documents, then click on 'Submit'.

Please take note that approval usually takes up to 7 days, and you will be notified by GeM regarding the success or rejection of your brand request. After approval, you can begin to upload your brand-specific products.

Should your brand request get denied again, I would strongly suggest reaching out to GeM Support for more detailed feedback on your application. This way you can correct any persistent issues with your submission."
"I need to make changes to my existing brand page on GeM. What is the process for editing brand details?
","To make changes to your existing brand page on GeM, follow these steps:

1. Log in to your GeM Seller account using your login credentials.

2. Navigate to 'My Brands' tab from your dashboard.

3. Here, you will see a list of brands that you've registered. Locate the brand that you'd like to edit and click on 'Edit' button next to it.

4. Now you can modify the necessary brand details like brand name, brand logo, product categories etc.

5. After making necessary changes, click on 'Submit' button to save changes.

Please note that some changes may need approval from GeM Admin or may need certain documentation for authentication. Refer to the information provided on the GeM portal to understand if additional steps are required."
"How often do I need to renew my brand registration on the GeM marketplace? Is there a renewal process?
","Brand registration on GeM is a process that only needs to be done once per brand and it does not expire once approved. Therefore, you do not need to renew your brand registration every now and then. However, you will need to keep your business details and documents updated on the platform. Please ensure that your information is accurate and complies with GeM's rules and requirements."
"I am facing technical issues when trying to submit my brand request on GeM. What troubleshooting can I do or who can I contact for assistance?
","I'm sorry to hear you're facing technical issues. Please try the following methods to troubleshoot:

1. Ensure the validity of your details: The details you are inputting might be incorrect or not in the stipulated format. Make sure they are all valid before submission.

2. Clear your browser cache and cookies: Sometimes, accumulated cache and cookies may cause unexpected errors. Try clearing them, then close the browser, reopen it and log in again.

3. Try a different browser or device: If you're still experiencing issues, it may be browser-specific. Consider switching to a different browser or device.

If technical issues persist after trying these troubleshooting techniques, please contact GeM's Customer Support at 1800-419-3436 or 1800-102-3436 for assistance. They are available around the clock and should be able to help you resolve the issue. You can also send a detailed e-mail about your problem to care@gem.gov.in."
Are there any fees associated with registering my brand or managing my OEM dashboard on GeM?,No. There are no fees associated with registering your brand or managing your Original Equipment Manufacturer (OEM) dashboard on Government e-Marketplace (GeM). The Government of India provides these services free of cost to promote a transparent and efficient online marketplace.
